stop_desc,stop_url,stop_name,stop_lat,stop_code,stop_id,location_type,preferred,stop_timezone,stop_lon,parent_station,zone_id,wheelchair_boarding
,,Wentworth Eastbound @ Farewell,43.878892,93598,93598,0,2,,-78.829054,,,1
,,Liverpool Southbound @ Tatra,43.82755006,93599,93599,0,2,,-79.08694148,,,1
,,Des Newman Northbound @ Bonacord,43.88046687,93603,93603,0,2,,-78.97824933,,,1
,,Rossland Eastbound @ Des Newman,43.88980200000001,93608,93608,0,1,,-78.983372,,,1
,,Rossland Westbound @ Des Newman,43.889813,93609,93609,0,1,,-78.984482,,,1
,,Rossland Westbound @ Coronation,43.89277,93610,93610,0,2,,-78.972246,,,1
,,Rossland Eastbound @ Coronation,43.892561,93611,93611,0,2,,-78.972611,,,1
,,Harwood Southbound @ Harwood Plaza,43.845427,93622,93622,0,1,,-79.019197,,,1
,,Ritson Northbound @ Bond,43.900361,93700,93700,0,2,,-78.853953,,,1
,,Railway Southbound @ Albert,44.10964400000001,93704,93704,0,1,,-79.125063,,,1
,,Highway 2 Eastbound @ Boswell,43.90931,93705,93705,0,2,,-78.715382,,,1
,,Hunt Westbound @ Harwood,43.84728002631663,93706,93706,0,2,,-79.02106152102711,,,1
,,Bloor Eastbound @ Park,43.877851,93707,93707,0,2,,-78.866602,,,1
,,Bloor Westbound @ Park,43.877762,93708,93708,0,2,,-78.86810699999998,,,1
,,Ritson Northbound @ Athol,43.898724,93710,93710,0,2,,-78.853139,,,1
,,Ritson Northbound @ Eulalie,43.895036,93711,93711,0,2,,-78.851457,,,1
,,Ritson Northbound @ Olive,43.890786,93712,93712,0,2,,-78.849532,,,1
,,Ritson Southbound @ Athol,43.898959,93713,93713,0,2,,-78.853486,,,1
,,Ritson Southbound @ Eulalie,43.89525600000001,93714,93714,0,2,,-78.85178,,,1
,,Ritson Southbound @ Olive,43.891023,93715,93715,0,2,,-78.849841,,,1
,,Ritson Southbound @ William,43.902586,93718,93718,0,2,,-78.855132,,,1
,,Clarington Northbound @ Prince William,43.908273,93720,93720,0,1,,-78.706862,,,1
,,Durham Highway 2 @ Courtice Road,43.9121115,93721,93721,0,1,,-78.777044,,,1
,,Durham Highway 2 Westbound @ Solina,43.9144556,93724,93724,0,2,,-78.756297,,,1
,,Durham Highway 2 Eastbound @ Solina,43.9138579,93725,93725,0,2,,-78.756069,,,1
,,Durham Highway 2 Westbound @ Rundle,43.9140712,93726,93726,0,2,,-78.745721,,,1
,,Durham Highway 2 Eastbound @ Rundle,43.9136054,93727,93727,0,2,,-78.745863,,,1
,,Durham Highway 2 Westbound @ Holt,43.9126438,93728,93728,0,2,,-78.734177,,,1
,,Durham Highway 2 Eastbound @ Holt,43.9123477,93729,93729,0,2,,-78.735274,,,1
,,Durham Highway 2 Westbound @ Maple Grove,43.9107906,93730,93730,0,2,,-78.72386,,,1
,,Durham Highway 2 Eastbound @ Maple Grove,43.91044930000001,93731,93731,0,2,,-78.723765,,,1
,,Clarington Blvd Westbound @ Green Road,43.9054377,93732,93732,0,2,,-78.70954,,,1
,,Durham Highway 2 Eastbound @ Bowmanville Ave,43.9109185,93733,93733,0,2,,-78.70230599999998,,,1
,,Durham Highway 2 Westbound @ Bowmanville Ave,43.9116381,93734,93734,0,2,,-78.701406,,,1
,,Garrard Northbound @ Griffen,43.923381,93735,93735,0,2,,-78.91789199999998,,,1
,,Garrard Northbound @ Gagnon,43.919757,93736,93736,0,2,,-78.91632199999998,,,1
,,Garrard Northbound @ Dryden,43.917454,93737,93737,0,2,,-78.915265,,,1
,,Dryden Eastbound @ Steele Valley,43.915641,93738,93738,0,2,,-78.918736,,,1
,,Dryden Eastbound @ Waller,43.91477900000001,93739,93739,0,2,,-78.921612,,,1
,,Brock Street Eastbound @ Toronto Street,44.108695,93740,93740,0,2,,-79.122934,,,1
,,Dundas Eastbound @ Des Newman,43.873089,93747,93747,0,1,,-78.971771,,,1
,,Dundas Westbound @ Des Newman,43.873682,93749,93749,0,1,,-78.970969,,,1
,,Dean Westbound @ Ritson,43.88649853166958,93765,93765,0,2,,-78.84746939310502,,,1
,,Scugog Northbound @ Concession 3,43.933913,93801,93801,0,2,,-78.701053,,,1
,,Northglen Eastbound @ Kenneth Cole,43.936771,93810,93810,0,2,,-78.711204,,,1
,,Phillip Murray Eastbound @ Stevenson,43.85629200000001,939,939,0,2,,-78.867462,,,1
,,Simcoe Southbound @ Northern Dancer,43.95228111,93937,93937,0,2,,-78.89825264,,,1
,,Finch Eastbound @ Whites,43.839422,93944,93944,0,1,,-79.122716,,,1
,,Sheppard Westbound @ Meadowvale (East side stop),43.80852500000001,93969,93969,0,2,,-79.170563,,,1
,,Progress Southbound @ Centennial College,43.783468,93993,93993,0,2,,-79.23197399999998,,,1
,,Progress Westbound @ Markham Road,43.781656,93994,93994,0,2,,-79.234801,,,1
,,Grangeway Southbound @ Progress,43.775976,93997,93997,0,2,,-79.250532,,,1
,,Scarborough Centre Station,43.77431700000001,93998,93998,0,2,,-79.258755,,,1
,,McCowan Northbound @ Progress,43.776643,93999,93999,0,2,,-79.252857,,,1
,,Phillip Murray Westbound @ Stevenson,43.85653,940,940,0,2,,-78.8671087,,,1
,,Progress Eastbound @ Bellamy,43.78017420754376,94002,94002,0,2,,-79.24343282725708,,,1
,,Progress Eastbound @ Markham Road,43.781933,94006,94006,0,2,,-79.233259,,,1
,,Progress Northbound @ Centennial College,43.783526,94007,94007,0,2,,-79.231618,,,1
,,Progress Northbound @ Milner Avenue,43.789947,94009,94009,0,2,,-79.23394999999998,,,1
,,Sheppard Eastbound @ Meadowvale,43.80845909723183,94029,94029,0,2,,-79.16992219791265,,,1
,,Trulls Northbound @ Nash,43.913854,94037,94037,0,2,,-78.789545,,,1
,,Trulls Northbound @ Cecil Found,43.917206,94038,94038,0,2,,-78.790964,,,1
,,Trulls Northbound @ George Reynolds,43.919116,94039,94039,0,2,,-78.791855,,,1
,,Trulls Southbound @ Devondale,43.917123,94040,94040,0,2,,-78.791102,,,1
,,Trulls Southbound @ Nash,43.914181,94041,94041,0,2,,-78.789765,,,1
,,Trulls Southbound @ Durham Highway 2,43.9112,94042,94042,0,2,,-78.788622,,,1
,,Grandview Southbound @ Greenhill,43.952296,94048,94048,0,2,,-78.844517,,,1
,,Conlin Westbound @ Ritson (East side stop),43.952552,94049,94049,0,2,,-78.87615,,,1
,,Ritson Southbound @ Maine,43.95345187,94050,94050,0,2,,-78.87719948260465,,,1
,,Britannia Eastbound @ Ritson,43.956148,94051,94051,0,2,,-78.878843,,,1
,,Britannia Eastbound @ Pindar,43.95511,94052,94052,0,2,,-78.88407,,,1
,,Progress Westbound @ Corporate Drive,43.78018,94054,94054,0,2,,-79.2444,,,1
,,McQuay Southbound @ Rossland,43.89052,94059,94059,0,2,,-78.97844,,,1
,,McQuay Eastbound @ Muir,43.889751,94060,94060,0,2,,-78.973695,,,1
,,McQuay Eastbound @ Jacob,43.889924,94061,94061,0,2,,-78.971264,,,1
,,McQuay Southbound @ Renfield,43.888161,94062,94062,0,2,,-78.969356,,,1
,,McQuay Southbound @ Bonacord,43.88422400000001,94064,94064,0,2,,-78.96784,,,1
,,Morningside Northbound @ Military Trail,43.78888,94066,94066,0,2,,-79.19394,,,1
,,Ellesmere Westbound @ Moringside,43.785544,94067,94067,0,2,,-79.19309199999998,,,1
,,Ritson Southbound @ McNaughton,43.88665000000001,94070,94070,0,2,,-78.8479,,,1
,,Liverpool Northbound @ Finch,43.84532500000001,94079,94079,0,2,,-79.094419,,,1
,,Valley Farm Northbound @ Bloomfield,43.848572,94080,94080,0,2,,-79.085389,,,1
,,Greenmount Eastbound @ Major Oaks,43.85717000000001,94081,94081,0,2,,-79.087286,,,1
,,Brock Road Northbound @ Rossland,43.868608,94082,94082,0,2,,-79.08292899999998,,,1
,,Brock Road Southbound @ Rossland,43.867969,94083,94083,0,2,,-79.083181,,,1
,,Brock Road Northbound @ William Jackson,43.874896,94084,94084,0,2,,-79.085571,,,1
,,Zents Westbound @ Brock Road,43.879619,94085,94085,0,2,,-79.088856,,,1
,,Greenmount Westbound @ Major Oaks,43.857079,94086,94086,0,2,,-79.087567,,,1
,,Monarch Northbound @ Clements,43.834981,94088,94088,0,2,,-79.021702,,,1
,,Clements Eastbound @ Finley,43.833128,94089,94089,0,2,,-79.027482,,,1
,,Clements Westbound @ Westney,43.832102,94090,94090,0,2,,-79.032704,,,1
,,Adelaide Westbound @ Waverley,43.89807600000001,94091,94091,0,2,,-78.890673,,,1
,,Adelaide Eastbound @ Waverley,43.89786500000001,94092,94092,0,2,,-78.891092,,,1
,,Winchester Eastbound @ Cachet,43.958574,94093,94093,0,2,,-78.937482,,,1
,,Winchester Eastbound @ Thickson,43.957557,94094,94094,0,1,,-78.942081,,,1
,,Liverpool Southbound @ Finch,43.844825,94095,94095,0,2,,-79.094491,,,1
,,Adelaide Eastbound @ Stevenson,43.89873200000001,94096,94096,0,2,,-78.886166,,,1
,,Adelaide Eastbound @ Gibbons,43.899898,94097,94097,0,2,,-78.881242,,,1
,,Adelaide Eastbound @ Park,43.90105,94098,94098,0,2,,-78.876259,,,1
,,Adelaide Westbound @ Stevenson,43.899015,94099,94099,0,2,,-78.885722,,,1
,,Stevenson Northbound @ Laval,43.879998,941,941,0,1,,-78.877266,,,1
,,Whites Southbound @ Strouds (South side stop),43.829,94100,94100,0,1,,-79.12018,,,1
,,Taunton Westbound @ Des Newman,43.90754,94101,94101,0,2,,-78.991035,,,1
,,Taunton Eastbound @ Des Newman,43.907115,94102,94102,0,2,,-78.991807,,,1
,,Baldwin-Highway 407 Park and Ride,43.94436000000001,94105,94105,0,2,,-78.95963,,,1
,,Vipond Westbound @ Montgomery,43.957026,94107,94107,0,2,,-78.965508,,,1
,,Vipond Westbound @ Ferguson,43.956074,94108,94108,0,2,,-78.969778,,,1
,,Vipond Westbound @ Darrius Harns,43.955498,94109,94109,0,2,,-78.972343,,,1
,,Ashburn Northbound @ Carnwith,43.9609,94110,94110,0,2,,-78.97733,,,1
,,Carnwith Eastbound @ Bayern,43.96210700000001,94111,94111,0,2,,-78.97233799999998,,,1
,,Carnwith Eastbound @ Montgomery,43.962238,94112,94112,0,2,,-78.96767699999998,,,1
,,Britannia Eastbound @ Windfields Farm,43.95367,94115,94115,0,2,,-78.9102,,,1
,,Pickering Parkway Terminal Platform B13,43.83272,94125,94125,0,2,,-79.08561,,,1
,,Liberty Southbound @ King,43.910968,94126,94126,0,2,,-78.680541,,,1
,,Middle Southbound @ Northglen,43.937716,94128,94128,0,2,,-78.70322899999998,,,1
,,Middle Southbound @ Concession 3,43.934469,94129,94129,0,2,,-78.701693,,,1
,,Highway 2 Westbound @ Clarington,43.909904,94130,94130,0,2,,-78.707358,,,1
,,Scugog Northbound @ Church,43.913996,94131,94131,0,2,,-78.692533,,,1
,,Scugog Northbound @ O'Dell,43.916935,94132,94132,0,2,,-78.693467,,,1
,,Scugog Northbound @ Jackman,43.921037,94133,94133,0,2,,-78.695243,,,1
,,Scugog Northbound @ Longworth,43.925778,94134,94134,0,2,,-78.697377,,,1
,,Scugog Northbound @ Somerscales,43.92721,94135,94135,0,2,,-78.698014,,,1
,,Scugog Northbound @ Bons,43.930879,94136,94136,0,2,,-78.699653,,,1
,,Liberty Southbound @ Bons,43.9336,94138,94138,0,2,,-78.690382,,,1
,,Longworth Eastbound @ Liberty,43.930353,94139,94139,0,2,,-78.687673,,,1
,,Longworth Eastbound @ Swindells,43.930813,94140,94140,0,2,,-78.68607,,,1
,,Longworth Eastbound @ Rickaby,43.932234,94141,94141,0,2,,-78.681037,,,1
,,Mearns Southbound @ Elephant Hill,43.928678,94142,94142,0,2,,-78.677319,,,1
,,Mearns Southbound @ Apple Blossom,43.92479500000001,94143,94143,0,2,,-78.675549,,,1
,,Mearns Southbound @ Concession,43.921414,94144,94144,0,2,,-78.673993,,,1
,,Concession Westbound @ Bradshaw,43.919858,94145,94145,0,2,,-78.676874,,,1
,,Liberty Southbound @ Concession,43.917681,94146,94146,0,2,,-78.68347799999998,,,1
,,Liberty Southbound @ Wellington,43.914013,94147,94147,0,2,,-78.68187399999998,,,1
,,Adelaide Westbound @ Vega,43.916446,94148,94148,0,2,,-78.819526,,,1
,,Adelaide Eastbound @ Vega,43.916608,94149,94149,0,2,,-78.818197,,,1
,,Adelaide Avenue Westbound @ Fleetwood Drive,43.91442,94150,94150,0,2,,-78.82482,,,1
,,Gibb Street Eastbound @ Centre Street,43.88991,94151,94151,0,2,,-78.86271,,,1
,,Meadowglade Road Eastbound @ Cale Ave,43.89319,94154,94154,0,2,,-78.79788,,,1
,,Meadowglade Road Westbound @ Partner Drive,43.893629,94155,94155,0,2,,-78.797909,,,1
,,Notion Northbound @ Orchard,43.84698196755844,94156,94156,0,2,,-79.062990334321,,,1
,,Notion Southbound @ 1920 Notion,43.84735143467752,94157,94157,0,2,,-79.0633417037042,,,1
,,Notion Southbound @ Kingston,43.8514096192947,94158,94158,0,2,,-79.06517901687988,,,1
,,Olive Avenue Eastbound @ Athabasca Street,43.89826,94159,94159,0,2,,-78.81341999999998,,,1
,,Olive Avenue Westbound @ Athabasca Street,43.89858000000001,94160,94160,0,2,,-78.81287,,,1
,,Range Line westbound @ Poplar Ave,43.82871,94161,94161,0,2,,-79.00077,,,1
,,Townline Northbound @ Gord Vinson Ave,43.8889,94162,94162,0,2,,-78.8056,,,1
,,Townline Road Northbound @ Barron Court,43.90250000000001,94163,94163,0,2,,-78.8115,,,1
,,Townline Road Northbound @ King Street,43.90617000000001,94164,94164,0,2,,-78.81309,,,1
,,Townline Road Northbound @ Kingsway Gate,43.90441,94165,94165,0,2,,-78.81234,,,1
,,Townline Road Northbound @ Kingswood Drive,43.9002,94166,94166,0,2,,-78.8105,,,1
,,Townline Road Southbound @ Barron Court,43.90231,94167,94167,0,2,,-78.81161,,,1
,,Townline Road Southbound @ King Street,43.90677,94168,94168,0,2,,-78.81365,,,1
,,Townline Road Southbound @ Kingsway Gate,43.90409,94169,94169,0,2,,-78.81238,,,1
,,Townline Road Southbound @ Kingswood Drive,43.90005,94170,94170,0,2,,-78.81064,,,1
,,Dryden westbound @ Anderson,43.91157,94174,94174,0,2,,-78.93509,,,1
,,Dryden westbound @ Fallingbrook,43.90983,94175,94175,0,2,,-78.93857,,,1
,,Dryden westbound @ Lipton,43.90666,94176,94176,0,2,,-78.94091,,,1
,,Manning westbound @ Garden,43.89478,94177,94177,0,2,,-78.93749,,,1
,,Manning eastbound @ Garden (east side stop),43.89468,94178,94178,0,2,,-78.93684,,,1
,,Manning eastbound @ Ribblesdale,43.89422,94179,94179,0,2,,-78.93021,,,1
,,Manning westbound @ Ribblesdale,43.894618,94180,94180,0,2,,-78.929653,,,1
,,Hopkins northbound @ Burns,43.87535276525429,94183,94183,0,2,,-78.91853754153097,,,1
,,Hopkins southbound @ Burns,43.87562366344467,94184,94184,0,2,,-78.9188969078832,,,1
,,Simcoe Northbound @ Taunton (South Side Stop),43.932763,94188,94188,0,1,,-78.878746,,,1
,,Simcoe Southbound @ Commencement,43.945083,94189,94189,0,2,,-78.89219799999998,,,1
,,Thickson Northbound @ Rossland (North Side Stop),43.905014,94191,94191,0,2,,-78.920609,,,1
,,Coldstream Eastbound @ 1224 Coldstream,43.945712,94194,94194,0,2,,-78.846137,,,1
,,Coldstream Westbound @ 1224 Coldstream,43.945809,94195,94195,0,2,,-78.846577,,,1
,,Conlin Westbound @ Founders,43.94732,94198,94198,0,2,,-78.8995,,,1
,,Conlin Eastbound @ Founders,43.94703,94199,94199,0,2,,-78.900019,,,1
,,Stevenson Northbound @ Gibb,43.88574400000001,942,942,0,2,,-78.879867,,,1
,,Thickson Southbound @ Darren,43.91964,94200,94200,0,2,,-78.927378,,,1
,,Thickson Southbound @ Dryden,43.914213,94201,94201,0,2,,-78.924996,,,1
,,Conlin Eastbound @ Simcoe,43.948164,94210,94210,0,1,,-78.895029,,,1
,,Conlin Westbound @ Simcoe,43.947863,94211,94211,0,1,,-78.897454,,,1
,,Annes Northbound @ Harriet,43.870916,94213,94213,0,2,,-78.948986,,,1
,,Annes Northbound @ Dunlop,43.875489,94214,94214,0,2,,-78.950973,,,1
,,Town Centre @ Scarborough Centre Station,43.774202,94216,94216,0,2,,-79.255099,,,1
,,Twin Streams Westbound @ Country Lane,43.903411,94217,94217,0,2,,-78.971618,,,1
,,Country Lane Southbound @ Randolph,43.900967,94218,94218,0,2,,-78.970565,,,1
,,Country Lane Southbound @ Nugget,43.89899,94219,94219,0,2,,-78.970089,,,1
,,Country Lane Southbound @ Tidewater,43.896271,94220,94220,0,2,,-78.967311,,,1
,,Country Lane Southbound @ Rossland,43.894248,94221,94221,0,2,,-78.965899,,,1
,,Annes Southbound @ Dunlop,43.875683,94223,94223,0,2,,-78.951239,,,1
,,Annes Southbound @ Annes Street Park,43.872021,94224,94224,0,2,,-78.949746,,,1
,,Burns Eastbound @ McCulloug,43.869621,94225,94225,0,2,,-78.947512,,,1
,,Brookhouse Northbound @ Ravey,43.917041,94226,94226,0,2,,-78.580493,,,1
,,King Westbound @ Arthur,43.919042,94227,94227,0,2,,-78.582741,,,1
,,Baseline Westbound @ Mearns,43.903226,94229,94229,0,2,,-78.666988,,,1
,,Baseline Eastbound @ Mearns,43.903224,94230,94230,0,2,,-78.666437,,,1
,,Baseline Eastbound @ Liberty,43.901265,94231,94231,0,2,,-78.675124,,,1
,,Audley Recreation Centre,43.897822,94232,94232,0,2,,-79.008041,,,1
,,Morningside Southbound @ Milner,43.800447,94233,94233,0,2,,-79.19938,,,1
,,Milner Westbound @ Neilson,43.79567,94234,94234,0,2,,-79.21631600435,,,1
,,Milner Westbound @ Dailing,43.79112700000001,94235,94235,0,2,,-79.23035,,,1
,,Milner Eastbound @ Neilson,43.795607,94236,94236,0,2,,-79.215841,,,1
,,Milner Eastbound @ Morningside,43.800134,94237,94237,0,2,,-79.199407,,,1
,,Thickson Northbound @ Stellar,43.873245,94238,94238,0,2,,-78.906742,,,1
,,Mill Southbound @ King,43.917215,94241,94241,0,1,,-78.588771,,,1
,,Strouds Westbound @ Rosebank,43.82657,94245,94245,0,2,,-79.12952,,,1
,,Conlin Eastbound @ Garrard,43.941682,94247,94247,0,2,,-78.925171,,,1
,,Conlin Westbound @ Garrard,43.941728,94248,94248,0,2,,-78.925415,,,1
,,Harmony Northbound @ Conlin,43.9565,94249,94249,0,2,,-78.856854,,,1
,,Harmony Southbound @ Conlin,43.956196,94250,94250,0,2,,-78.857071,,,1
,,Woodview Southbound @ Waterford,43.82038,94251,94251,0,2,,-79.14524,,,1
,,Westney Westbound @ Finley,43.829124,94254,94254,0,1,,-79.025151,,,1
,,Westney Westbound @ Monarch,43.830815,94255,94255,0,2,,-79.017295,,,1
,,Dreyer Westbound @ Graham,43.83091289550353,94258,94258,0,2,,-79.00315691905827,,,1
,,Range Line Eastbound @ Maple,43.83038,94260,94260,0,2,,-78.992901,,,1
,,Taunton Eastbound @ 942 Taunton,43.9403379877024,94261,94261,0,2,,-78.84551009099447,,,1
,,Taunton Westbound @ 981 Taunton,43.94069561,94262,94262,0,2,,-78.84512280689917,,,1
,,Bayly Eastbound @ Harwood,43.843818,94263,94263,0,2,,-79.018779,,,1
,,Taunton Eastbound @ Grandview,43.941505,94264,94264,0,2,,-78.839898,,,1
,,Taunton Westbound @ Grandview,43.941894,94265,94265,0,2,,-78.839279,,,1
,,Taunton Westbound @ Townline,43.943927,94266,94266,0,2,,-78.830505,,,1
,,Townline Northbound @ Taunton,43.944773,94267,94267,0,2,,-78.830057,,,1
,,Townline Northbound @ Woodstream,43.957312,94268,94268,0,2,,-78.835685,,,1
,,Townline Southbound @ Woodstream,43.957856,94269,94269,0,2,,-78.836065,,,1
,,Nelkydd Northbound @ Planks,44.11026,94270,94270,0,2,,-79.11048,,,1
,,Conlin Eastbound @ Grandview,43.95897397115791,94272,94272,0,2,,-78.8474985254163,,,1
,,Bushby Westbound @ McCowan,43.77474773123638,94273,94273,0,2,,-79.2519258973932,,,1
,,Des Newman Northbound @ Bertram,43.88402578,94274,94274,0,2,,-78.98122256,,,1
,,Des Newman Southbound @ Bonacord,43.88125,94275,94275,0,2,,-78.9794,,,1
,,Windfields Farm Eastbound @ Steeplechase,43.96380036921115,94276,94276,0,2,,-78.90042774106978,,,1
,,Windfields Farm Eastbound @ Bridle,43.96528150752407,94277,94277,0,2,,-78.89408279340002,,,1
,,Windfields Farm Westbound @ Steeplechase,43.96413464002297,94278,94278,0,2,,-78.8999691001511,,,1
,,Cochrane Southbound @ Walnut,43.88144311,94279,94279,0,2,,-78.95355749,,,1
,,Cochrane Southbound @ Bonacord,43.88776596000001,94280,94280,0,2,,-78.95636797,,,1
,,Des Newman Southbound @ Bertram,43.88529,94281,94281,0,2,,-78.982,,,1
,,Lake Driveway Southbound @ Parkes,43.82013112,94282,94282,0,2,,-79.03083625,,,1
,,Finley Northbound @ Lake Driveway,43.82006930615894,94283,94283,0,2,,-79.02036100759061,,,1
,,Finley Northbound @ Panter,43.82226219479359,94284,94284,0,2,,-79.02428467113646,,,1
,,Finley Northbound @ Bashford,43.82591917,94285,94285,0,2,,-79.0260696,,,1
,,Finch Westbound @ Dixie,43.84321295,94288,94288,0,2,,-79.1054951,,,1
,,Monarch Northbound @ Bayly,43.84223144,94289,94289,0,2,,-79.02475559,,,1
,,Pickering Beach southbound @ Dreyer,43.83037498812975,94290,94290,0,2,,-79.0018050857262,,,1
,,Finley Southbound @ Bashford,43.82615108,94291,94291,0,2,,-79.02614314,,,1
,,Finley Southbound @ Parkes,43.82344489,94292,94292,0,2,,-79.02610127,,,1
,,Westney Eastbound @ Finley,43.82901300000001,94293,94293,0,2,,-79.02480025,,,1
,,Whites Northbound @ Third Concession,43.8567068,94294,94294,0,2,,-79.13157602,,,1
,,Whites Soutbound @ Third Concession,43.8567525050575,94295,94295,0,2,,-79.13190894102478,,,1
,,Lake Driveway Northbound @ Parkes,43.82025856425799,94296,94296,0,2,,-79.03077268725127,,,1
,,Lake Driveway Eastbound @ Walker,43.8289,94297,94297,0,2,,-79.032247,,,1
,,Bowmanville Southbound @ Baseline,43.8979389485016,94299,94299,0,2,,-78.6911738941678,,,1
,,Northbound @ 1461 Harwood (Grandview Kids Health Centre),43.8857924166106,94301,94301,0,2,,-79.0357858164005,,,1
,,Southbound  @ 1461 Harwood (Grandview Kids Health Cenntre),43.8854916869003,94302,94302,0,2,,-79.0354632856262,,,1
,,Thickson Northbound @ Gateway,43.9242315,94304,94304,0,2,,-78.9285625,,,1
,,Thickson Southbound @ Summerside,43.9246256,94305,94305,0,2,,-78.9290882,,,1
,,Thickson Northbound @ Glengowan,43.9285861,94306,94306,0,2,,-78.9305623,,,1
,,Albert Northbound @ River,44.26273,94308,94308,0,1,,-79.06621,,,1
,,River Westbound @ Albert,44.26296,94309,94309,0,1,,-79.06609,,,1
,,Cameron Westbound @ Laidlaw,44.35035,94310,94310,0,1,,-79.03832,,,1
,,Cameron Eastbound @ Laidlaw,44.35006,94311,94311,0,1,,-79.03894,,,1
,,Simcoe Westbound @ Mara,44.42996,94312,94312,0,1,,-79.15575,,,1
,,Simcoe Eastbound @ Mara,44.4298,94313,94313,0,1,,-79.15559,,,1
,,Northbound @ 75 9 Mile Road,44.42707,94315,94315,0,2,,-79.16426,,,1
,,Southbound @ 30 Beaver,44.42713,94316,94316,0,1,,-79.12571,,,1
,,Albert Northbound @ Rennie,44.25922,94328,94328,0,2,,-79.06614,,,1
,,Albert Southbound @ Rennie,44.25953,94329,94329,0,2,,-79.06633,,,1
,,Main Westbound @ Franklin,44.4332,94330,94330,0,1,,-79.14865,,,1
,,Franklin Eastbound @ Main,44.43335,94331,94331,0,2,,-79.14916,,,1
,,Simcoe Northbound @ Highway 7,44.3089,94334,94334,0,2,,-78.98922,,,1
,,Simcoe Southbound @ Highway 7,44.30882,94335,94335,0,2,,-78.98933,,,1
,,Cameron Westbound @ Trootie,44.35117000000001,94336,94336,0,2,,-79.03461,,,1
,,Cameron Eastbound @ Trootie,44.35104,94337,94337,0,2,,-79.03481,,,1
,,Franklin Northbound @ Mara,44.43565000000001,94338,94338,0,2,,-79.15053,,,1
,,Mara Eastbound @  Franklin,44.43551,94339,94339,0,2,,-79.15076,,,1
,,Cameron Eastbound @ Queen,44.34927,94340,94340,0,2,,-79.04251,,,1
,,Cameron Westbound @ Queen,44.34931000000001,94341,94341,0,2,,-79.04296,,,1
,,Cameron Eastbound @ Brock HS,44.3439,94342,94342,0,2,,-79.06613,,,1
,,Cameron Westbound @ Brock HS,44.34366,94343,94343,0,2,,-79.06734,,,1
,,Mara Northbound @ King,44.43201,94344,94344,0,2,,-79.15399,,,1
,,Mara Southbound @ King,44.43233,94345,94345,0,2,,-79.15392,,,1
,,Main Westbound @ Lakeview Manor,44.42899,94346,94346,0,2,,-79.16386,,,1
,,Main Eastbound @ Lakeview Manor,44.42892,94347,94347,0,2,,-79.16386,,,1
,,Simcoe Westbound @ York,44.42861,94348,94348,0,2,,-79.15036,,,1
,,Simcoe Eastbound @ York,44.42859,94349,94349,0,2,,-79.15082,,,1
,,Simcoe Westbound @ Madill,44.42763,94350,94350,0,2,,-79.14664,,,1
,,Simcoe Eastbound @ Madill,44.42746000000001,94351,94351,0,2,,-79.14645,,,1
,,Salem Northbound @ Blowers,43.8749291974787,94353,94353,0,2,,-79.01561031263677,,,1
,,Salem Southbound @ Blowers,43.875426,94354,94354,0,2,,-79.016089,,,1
,,Brock Road Northbound @ Rex Heath,43.87952,94355,94355,0,2,,-79.087597,,,1
,,Brock Road Southbound @ Zents,43.880054,94356,94356,0,2,,-79.088221,,,1
,,Alexander Knox Westbound @ Mulberry,43.90011,94357,94357,0,2,,-79.10666,,,1
,,Alexander Knox Eastbound @ Mulberry,43.89967,94358,94358,0,2,,-79.10745,,,1
,,Alexander Knox Westbound @ Brigadier,43.89868,94359,94359,0,2,,-79.11304,,,1
,,Alexander Knox Eastbound @ Hollyberry,43.89824,94360,94360,0,2,,-79.11368,,,1
,,Peter Matthews Southbound @ Alexander Knox,43.89708000000001,94361,94361,0,2,,-79.11767,,,1
,,Peter Matthews Northbound @ Alexander Knox,43.89528,94362,94362,0,2,,-79.11658,,,1
,,Peter Matthews Southbound @ Talisman,43.8864,94363,94363,0,2,,-79.11306,,,1
,,Peter Matthews Northbound @ Virgo,43.88694000000001,94364,94364,0,2,,-79.11237,,,1
,,Peter Matthews Southbound @ Elizabeth MacKenzie,43.88368,94365,94365,0,2,,-79.11418,,,1
,,Peter Matthews Northbound @ Elizabath MacKenzie,43.88436,94366,94366,0,2,,-79.11362,,,1
,,Peter Matthews Northbound @ Taunton,43.87933000000001,94367,94367,0,2,,-79.11258,,,1
,,Taunton Westbound @ Peter Matthews,43.87887,94368,94368,0,2,,-79.11308,,,1
,,Stevenson Southbound @ 880 Stevenson,43.86738,94369,94369,0,2,,-78.87201,,,1
,,Stevenson Southbound @ GM Gate 9,43.86348967,94370,94370,0,2,,-78.87033182,,,1
,,Stellar Westbound @ Champlain,43.87305,94371,94371,0,2,,-78.90373,,,1
,,Stellar Eastbound @ Champlain,43.873582,94372,94372,0,2,,-78.902084,,,1
,,Stellar Westbound @ Thornton,43.8773,94375,94375,0,2,,-78.88776,,,1
,,Stellar Eastbound @ Thornton,43.87713,94376,94376,0,2,,-78.88785,,,1
,,Champlain Westbound @ Thornton (east side stop),43.87429,94377,94377,0,2,,-78.88517,,,1
,,Thornton Southbound  @ Champlain,43.87443,94378,94378,0,2,,-78.88574,,,1
,,Brock Street Northbound @ Victoria,43.8621,94379,94379,0,2,,-78.93438,,,1
,,Brock Street Southbound @ Victoria,43.86175,94380,94380,0,2,,-78.93444,,,1
